"inputWord","inputType","output","actualOutput"
"irahd","Legacy Font Encoding","சையான","சையான"
"ed;nfhilfspdhy;,","Legacy Font Encoding","நன்கொடைகளினால்இ","நன்கொடைகளினால்இ"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"gilg;gpyf;fpa","Legacy Font Encoding","படைப்பிலக்கிய","படைப்பிலக்கிய"
"ikak;","Legacy Font Encoding","மையம்","மையம்"
"xd;wpid","Legacy Font Encoding","ஒன்றினை","ஒன்றினை"
"epWt","Legacy Font Encoding","நிறுவ","நிறுவ"
"Ntz;Lnkd","Legacy Font Encoding","வேண்டுமென","வேண்டுமென"
"fle;j","Legacy Font Encoding","கடந்த","கடந்த"
"rpy","Legacy Font Encoding","சில","சில"
"Mz;Lfshf","Legacy Font Encoding","ஆண்டுகளாக","ஆண்டுகளாக"
"eltbf;if","Legacy Font Encoding","நடவடிக்கை","நடவடிக்கை"
"vLj;J","Legacy Font Encoding","எடுத்து","எடுத்து"
"tUfpNwd;.","Legacy Font Encoding","வருகிறேன்.","வருகிறேன்."
"gilg;G","Legacy Font Encoding","படைப்பு","படைப்பு"
"kfj;jhdJ.","Legacy Font Encoding","மகத்தானது.","மகத்தானது."
"Qhdg;","Legacy Font Encoding","ஞானப்","ஞானப்"
"gilg;G","Legacy Font Encoding","படைப்பு","படைப்பு"
"mjpkfj;jhdJ.","Legacy Font Encoding","அதிமகத்தானது.","அதிமகத்தானது."
">Ug;gpDk;","Legacy Font Encoding","இருப்பினும்","இருப்பினும்"
"gilg;G,","Legacy Font Encoding","படைப்புஇ","படைப்புஇ"
"gilg;ngd;w","Legacy Font Encoding","படைப்பென்ற","படைப்பென்ற"
"epiyapy;","Legacy Font Encoding","நிலையில்","நிலையில்"
"kl;LNk","Legacy Font Encoding","மட்டுமே","மட்டுமே"
"KOj;Jtk;","Legacy Font Encoding","முழுத்துவம்","முழுத்துவம்"
"mile;JtpLtJ","Legacy Font Encoding","அடைந்துவிடுவது","அடைந்துவிடுவது"
"fpilahJ.","Legacy Font Encoding","கிடையாது.","கிடையாது."
"Qhdk;","Legacy Font Encoding","ஞானம்","ஞானம்"
"gfph;jypd;","Legacy Font Encoding","பகிர்தலின்","பகிர்தலின்"
"%yNk","Legacy Font Encoding","மூலமே","மூலமே"
"tphpTk;","Legacy Font Encoding","விரிவும்","விரிவும்"
"MoKk;","Legacy Font Encoding","ஆழமும்","ஆழமும்"
"milfpd;wJ.","Legacy Font Encoding","அடைகின்றது.","அடைகின்றது."
"gilg;gpyf;fpag;","Legacy Font Encoding","படைப்பிலக்கியப்","படைப்பிலக்கியப்"
"gpur;ridfis","Legacy Font Encoding","பிரச்சனைகளை","பிரச்சனைகளை"
"mt;tg;NghJ","Legacy Font Encoding","அவ்வப்போது","அவ்வப்போது"
"myRtjw;Fk;","Legacy Font Encoding","அலசுவதற்கும்","அலசுவதற்கும்"
"Kf;fpakhdtw;iw","Legacy Font Encoding","முக்கியமானவற்றை","முக்கியமானவற்றை"
">dq;fhZtjw;Fk;","Legacy Font Encoding","இனங்காணுவதற்கும்","இனங்காணுவதற்கும்"
"GjpJfis","Legacy Font Encoding","புதிதுகளை","புதிதுகளை"
"tuNtw;gjw;Fk;","Legacy Font Encoding","வரவேற்பதற்கும்","வரவேற்பதற்கும்"
"gioikfis","Legacy Font Encoding","பழைமைகளை","பழைமைகளை"
"cs;thq;fpf;","Legacy Font Encoding","உள்வாங்கிக்","உள்வாங்கிக்"
"nfhs;tjw;Fk;","Legacy Font Encoding","கொள்வதற்கும்","கொள்வதற்கும்"
">j;jifa","Legacy Font Encoding","இத்தகைய","இத்தகைய"
"gilg;G","Legacy Font Encoding","படைப்பு","படைப்பு"
"ikaq;fs;","Legacy Font Encoding","மையங்கள்","மையங்கள்"
"mtrpak;.","Legacy Font Encoding","அவசியம்.","அவசியம்."
"mjw;FNky;","Legacy Font Encoding","அதற்குமேல்","அதற்குமேல்"
"gilg;Gfs;","Legacy Font Encoding","படைப்புகள்","படைப்புகள்"
"chpath;fsplk;","Legacy Font Encoding","உரியவர்களிடம்","உரியவர்களிடம்"
"mjhtJ","Legacy Font Encoding","அதாவது","அதாவது"
"rfgilg;ghspfs;","Legacy Font Encoding","சகபடைப்பாளிகள்","சகபடைப்பாளிகள்"
"khl;bYk;","Legacy Font Encoding","மாட்டிலும்","மாட்டிலும்"
"RitQh;fs;","Legacy Font Encoding","சுவைஞர்கள்","சுவைஞர்கள்"
"kj;jpapYk;","Legacy Font Encoding","மத்தியிலும்","மத்தியிலும்"
"mit","Romanized Text Encoding","மிட்","அவை"
"NrUjy;","Legacy Font Encoding","சேருதல்","சேருதல்"
"Ntz;Lk;.","Legacy Font Encoding","வேண்டும்.","வேண்டும்."
"tphpthd","Legacy Font Encoding","விரிவான","விரிவான"
"thrfg;","Legacy Font Encoding","வாசகப்","வாசகப்"
"guk;gy;","Legacy Font Encoding","பரம்பல்","பரம்பல்"
"epfo;jy;","Legacy Font Encoding","நிகழ்தல்","நிகழ்தல்"
"Ntz;Lk;.","Legacy Font Encoding","வேண்டும்.","வேண்டும்."
"rj;jpakhd","Legacy Font Encoding","சத்தியமான","சத்தியமான"
"Qhd","Legacy Font Encoding","ஞான","ஞான"
"crhTjy;fSk;","Legacy Font Encoding","உசாவுதல்களும்","உசாவுதல்களும்"
"ciuahLjy;fSk;","Legacy Font Encoding","உரையாடுதல்களும்","உரையாடுதல்களும்"
"fUj;Jg;","Legacy Font Encoding","கருத்துப்","கருத்துப்"
"ghpth;j;jid","Legacy Font Encoding","பரிவர்த்தனை","பரிவர்த்தனை"
"fSk;","Legacy Font Encoding","களும்","களும்"
"epfo;jy;","Legacy Font Encoding","நிகழ்தல்","நிகழ்தல்"
"mtrpak;.","Legacy Font Encoding","அவசியம்.","அவசியம்."
"jkpo;nkhop","Legacy Font Encoding","தமிழ்மொழி","தமிழ்மொழி"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"rh;tNjrg;","Legacy Font Encoding","சர்வதேசப்","சர்வதேசப்"
"ghpkhzj;jpid","Legacy Font Encoding","பரிமாணத்தினை","பரிமாணத்தினை"
"kPz;Lk;","Legacy Font Encoding","மீண்டும்","மீண்டும்"
"ngw;Wtpl;lJ","Legacy Font Encoding","பெற்றுவிட்டது","பெற்றுவிட்டது"
"vd;fpw","Legacy Font Encoding","என்கிற","என்கிற"
"cw;rhfKk;","Legacy Font Encoding","உற்சாகமும்","உற்சாகமும்"
"czh;Tk;","Legacy Font Encoding","உணர்வும்","உணர்வும்"
"jkpo;g;","Legacy Font Encoding","தமிழ்ப்","தமிழ்ப்"
"gilg;ghspfs;","Legacy Font Encoding","படைப்பாளிகள்","படைப்பாளிகள்"
"kj;jpapNy","Legacy Font Encoding","மத்தியிலே","மத்தியிலே"
"Njhd;Wjy;","Legacy Font Encoding","தோன்றுதல்","தோன்றுதல்"
"Ntz;Lk;.","Legacy Font Encoding","வேண்டும்.","வேண்டும்."
"gilg;ghspapd;","Legacy Font Encoding","படைப்பாளியின்","படைப்பாளியின்"
"jdpj;Jtg;","Legacy Font Encoding","தனித்துவப்","தனித்துவப்"
"gilg;G","Legacy Font Encoding","படைப்பு","படைப்பு"
"ty;ygq;fspYk;","Legacy Font Encoding","வல்லபங்களிலும்","வல்லபங்களிலும்"
"ghh;f;f","Legacy Font Encoding","பார்க்க","பார்க்க"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"nkhopapd;","Legacy Font Encoding","மொழியின்","மொழியின்"
"gilg;G","Legacy Font Encoding","படைப்பு","படைப்பு"
"ty;ygq;fs;","Legacy Font Encoding","வல்லபங்கள்","வல்லபங்கள்"
"cr;rk;","Legacy Font Encoding","உச்சம்","உச்சம்"
"ngWjy;","Legacy Font Encoding","பெறுதல்","பெறுதல்"
"Ntz;Lnkd","Legacy Font Encoding","வேண்டுமென","வேண்டுமென"
"ehd;","Legacy Font Encoding","நான்","நான்"
"Mirg;gLfpd;Nwd;.","Legacy Font Encoding","ஆசைப்படுகின்றேன்.","ஆசைப்படுகின்றேன்."
"jkpopd;","Legacy Font Encoding","தமிழின்","தமிழின்"
"gilg;","Legacy Font Encoding","படைப்","படைப்"
"gpyf;fpa","Legacy Font Encoding","பிலக்கிய","பிலக்கிய"
"cr;rk;","Legacy Font Encoding","உச்சம்","உச்சம்"
"vd;W","Legacy Font Encoding","என்று","என்று"
"nrhy;Yk;","Legacy Font Encoding","சொல்லும்","சொல்லும்"
"nghOJ","Legacy Font Encoding","பொழுது","பொழுது"
">e;j","Legacy Font Encoding","இந்த","இந்த"
"rh;tNjrpa","Legacy Font Encoding","சர்வதேசிய","சர்வதேசிய"
"gilg;gpyf;fpa","Legacy Font Encoding","படைப்பிலக்கிய","படைப்பிலக்கிய"
"ikak;","Legacy Font Encoding","மையம்","மையம்"
"jkpo;ehl;by;","Legacy Font Encoding","தமிழ்நாட்டில்","தமிழ்நாட்டில்"
"mikf;fg;gLjy;","Legacy Font Encoding","அமைக்கப்படுதல்","அமைக்கப்படுதல்"
"tpUk;gj;jf;fJ.","Legacy Font Encoding","விரும்பத்தக்கது.","விரும்பத்தக்கது."
"mjid","Legacy Font Encoding","அதனை","அதனை"
"murpay;thjpfspypUe;Jk;","Legacy Font Encoding","அரசியல்வாதிகளிலிருந்தும்","அரசியல்வாதிகளிலிருந்தும்"
"Coy;","Legacy Font Encoding","ஊழல்","ஊழல்"
"thjpfspypUe;Jk;","Legacy Font Encoding","வாதிகளிலிருந்தும்","வாதிகளிலிருந்தும்"
"Nfh\jhhpfspypUe;Jk;","Legacy Font Encoding","கோஷதாரிகளிலிருந்தும்","கோஷதாரிகளிலிருந்தும்"
"fhg;ghw;wpf;","Legacy Font Encoding","காப்பாற்றிக்","காப்பாற்றிக்"
"nfhs;tjw;fhd","Legacy Font Encoding","கொள்வதற்கான","கொள்வதற்கான"
"eilKiwfSk;","Legacy Font Encoding","நடைமுறைகளும்","நடைமுறைகளும்"
"vLj;Jf;","Legacy Font Encoding","எடுத்துக்","எடுத்துக்"
"nfhs;sg;gLjy;","Legacy Font Encoding","கொள்ளப்படுதல்","கொள்ளப்படுதல்"
"Ntz;Lnkd","Legacy Font Encoding","வேண்டுமென","வேண்டுமென"
"ehd;","Legacy Font Encoding","நான்","நான்"
"tpUk;GfpNwd;.","Legacy Font Encoding","விரும்புகிறேன்.","விரும்புகிறேன்."
"Xh;","Legacy Font Encoding","ஓர்","ஓர்"
"Muk;gk;","Legacy Font Encoding","ஆரம்பம்","ஆரம்பம்"
"Njit.","Legacy Font Encoding","தேவை.","தேவை."
"me;j","Legacy Font Encoding","அந்த","அந்த"
"Muk;gj;jpid","Legacy Font Encoding","ஆரம்பத்தினை","ஆரம்பத்தினை"
"ehd;","Legacy Font Encoding","நான்","நான்"
"Jtf;fp","Legacy Font Encoding","துவக்கி","துவக்கி"
"itj;Js;Nsd;","Legacy Font Encoding","வைத்துள்ளேன்","வைத்துள்ளேன்"
"vd;gjpy;","Legacy Font Encoding","என்பதில்","என்பதில்"
"kfpo;r;rp.","Legacy Font Encoding","மகிழ்ச்சி.","மகிழ்ச்சி."
"jp.Qh:","Legacy Font Encoding","தி.ஞா:","தி.ஞா:"
"Gyk;ngah;e;J","Legacy Font Encoding","புலம்பெயர்ந்து","புலம்பெயர்ந்து"
"tho;tJ","Legacy Font Encoding","வாழ்வது","வாழ்வது"
"cq;fsJ","Legacy Font Encoding","உங்களது","உங்களது"
"vOj;Jj;;","Legacy Font Encoding","எழுத்துத்;","எழுத்துத்;"
"Jiwiag;","Legacy Font Encoding","துறையைப்","துறையைப்"
"ghjpj;Js;sjhO","Legacy Font Encoding","பாதித்துள்ளதாழு","பாதித்துள்ளதாழு"
"v];.ngh:","Legacy Font Encoding","எஸ்.பொ:","எஸ்.பொ:"
"epiwaNt","Legacy Font Encoding","நிறையவே","நிறையவே"
"ghjpj;Js;sJ.","Legacy Font Encoding","பாதித்துள்ளது.","பாதித்துள்ளது."
"vd;Dila","Legacy Font Encoding","என்னுடைய","என்னுடைய"
">yf;fpak;","Legacy Font Encoding","இலக்கியம்","இலக்கியம்"
"gw;wpa","Legacy Font Encoding","பற்றிய","பற்றிய"
"ghh;itfisj;","Legacy Font Encoding","பார்வைகளைத்","பார்வைகளைத்"
"jpUj;jp","Legacy Font Encoding","திருத்தி","திருத்தி"
"mikf;fTk;","Legacy Font Encoding","அமைக்கவும்","அமைக்கவும்"
"GJf;fTk;","Legacy Font Encoding","புதுக்கவும்","புதுக்கவும்"
"nrg;gkplTk;","Legacy Font Encoding","செப்பமிடவும்","செப்பமிடவும்"
"eph;;g;ge;jj;ijj;","Legacy Font Encoding","நிர்;ப்பந்தத்தைத்","நிர்;ப்பந்தத்தைத்"
"je;jJ","Legacy Font Encoding","தந்தது","தந்தது"
">e;jg;Gyk;ngah;;e;j","Legacy Font Encoding","இந்தப்புலம்பெயர்;ந்த","இந்தப்புலம்பெயர்;ந்த"
"tho;f;if.","Legacy Font Encoding","வாழ்க்கை.","வாழ்க்கை."
"'edtpil","Legacy Font Encoding","'நனவிடை","'நனவிடை"
"Njha;jy;'","Legacy Font Encoding","தோய்தல்'","தோய்தல்'"
"vd;Dila","Legacy Font Encoding","என்னுடைய","என்னுடைய"
"Gyk;ngah;e;j","Legacy Font Encoding","புலம்பெயர்ந்த","புலம்பெயர்ந்த"
"tho;f;ifapy;","Legacy Font Encoding","வாழ்க்கையில்","வாழ்க்கையில்"
"gpwe;j","Legacy Font Encoding","பிறந்த","பிறந்த"
"Xh;","Legacy Font Encoding","ஓர்","ஓர்"
">yf;fpakhFk;.","Legacy Font Encoding","இலக்கியமாகும்.","இலக்கியமாகும்."
"mJ","Legacy Font Encoding","அது","அது"
"jkpiog;","Legacy Font Encoding","தமிழைப்","தமிழைப்"
"nghWj;jtiuapy;","Legacy Font Encoding","பொறுத்தவரையில்","பொறுத்தவரையில்"
">Jtiuapy;","Legacy Font Encoding","இதுவரையில்","இதுவரையில்"
">yf;fpa","Legacy Font Encoding","இலக்கிய","இலக்கிய"
"tiffSf;Fs;","Legacy Font Encoding","வகைகளுக்குள்","வகைகளுக்குள்"
"tifg;gLj;jhj","Legacy Font Encoding","வகைப்படுத்தாத","வகைப்படுத்தாத"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"gphpitr;","Legacy Font Encoding","பிரிவைச்","பிரிவைச்"
"rhh;e;jJ.","Legacy Font Encoding","சார்ந்தது.","சார்ந்தது."
"Mq;fpyj;jpy;","Legacy Font Encoding","ஆங்கிலத்தில்","ஆங்கிலத்தில்"
"CREATIVE","en","CREATIVE","ஊசுநுயுவுஐஏநு"
"ESSAYS","Romanized Text Encoding","எஸ்ஸாய்ஸ்","நுளுளுயுலுளு"
"vd;W","Legacy Font Encoding","என்று","என்று"
"nrhy;thh;fs;.","Legacy Font Encoding","சொல்வார்கள்.","சொல்வார்கள்."
"me;j","Legacy Font Encoding","அந்த","அந்த"
"tifiar;;","Legacy Font Encoding","வகையைச்;","வகையைச்;"
"rhh;;e;jJ","Legacy Font Encoding","சார்;ந்தது","சார்;ந்தது"
"vd;W","Legacy Font Encoding","என்று","என்று"
"nrhy;yyhk;.","Legacy Font Encoding","சொல்லலாம்.","சொல்லலாம்."
">it","Legacy Font Encoding","இவை","இவை"
"cz;ikapy;","Legacy Font Encoding","உண்மையில்","உண்மையில்"
"vd;Dila","Legacy Font Encoding","என்னுடைய","என்னுடைய"
"gpwe;j","Legacy Font Encoding","பிறந்த","பிறந்த"
"kz;zpd;","Legacy Font Encoding","மண்ணின்","மண்ணின்"
"vd;","Legacy Font Encoding","என்","என்"
"ngw;Nwhh;;fSld;","Legacy Font Encoding","பெற்றோர்;களுடன்","பெற்றோர்;களுடன்"
">ize;J","Legacy Font Encoding","இணைந்து","இணைந்து"
"caph;;j;Jtkhf","Legacy Font Encoding","உயிர்;த்துவமாக","உயிர்;த்துவமாக"
"tho;e;J","Legacy Font Encoding","வாழ்ந்து","வாழ்ந்து"
"vd;Dila","Legacy Font Encoding","என்னுடைய","என்னுடைய"
"gpQ;R","Legacy Font Encoding","பிஞ்சு","பிஞ்சு"
"neQ;rpNy","Legacy Font Encoding","நெஞ்சிலே","நெஞ்சிலே"
"vz;zq;fisAk;","Legacy Font Encoding","எண்ணங்களையும்","எண்ணங்களையும்"
"gy","Legacy Font Encoding","பல","பல"
"fhl;rpfisAk;","Legacy Font Encoding","காட்சிகளையும்","காட்சிகளையும்"
"m[e;jh","Legacy Font Encoding","அ[ந்தா","அ[ந்தா"
"Xtpaq;fshfj;","Legacy Font Encoding","ஓவியங்களாகத்","ஓவியங்களாகத்"
"jPl;bitj;j","Legacy Font Encoding","தீட்டிவைத்த","தீட்டிவைத்த"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"tho;f;ifapd;","Legacy Font Encoding","வாழ்க்கையின்","வாழ்க்கையின்"
"ePs;ghh;;it.","Legacy Font Encoding","நீள்பார்;வை.","நீள்பார்;வை."
"mjw;FNky;","Legacy Font Encoding","அதற்குமேல்","அதற்குமேல்"
"Gyk;","Legacy Font Encoding","புலம்","புலம்"
"ngah;e;j","Legacy Font Encoding","பெயர்ந்த","பெயர்ந்த"
"tho;f;ifapy;","Legacy Font Encoding","வாழ்க்கையில்","வாழ்க்கையில்"
"gy","Legacy Font Encoding","பல","பல"
"rpf;fy;fSz;L.","Legacy Font Encoding","சிக்கல்களுண்டு.","சிக்கல்களுண்டு."
"mth;fs;","Legacy Font Encoding","அவர்கள்","அவர்கள்"
"vjph;fhyf;","Legacy Font Encoding","எதிர்காலக்","எதிர்காலக்"
"Foe;ijfisg;","Legacy Font Encoding","குழந்தைகளைப்","குழந்தைகளைப்"
"gw;wpf;","Legacy Font Encoding","பற்றிக்","பற்றிக்"
"nfhz;Ls;s","Legacy Font Encoding","கொண்டுள்ள","கொண்டுள்ள"
"mr;rq;fis","Legacy Font Encoding","அச்சங்களை","அச்சங்களை"
"Neubahf","Legacy Font Encoding","நேரடியாக","நேரடியாக"
"czuKbfpwJ.","Legacy Font Encoding","உணரமுடிகிறது.","உணரமுடிகிறது."
"mth;fSila","Legacy Font Encoding","அவர்களுடைய","அவர்களுடைய"
"vjph;ghh;g;Gfis","Legacy Font Encoding","எதிர்பார்ப்புகளை","எதிர்பார்ப்புகளை"
"Neubahff;","Legacy Font Encoding","நேரடியாகக்","நேரடியாகக்"
"fhzKbfpwJ.","Legacy Font Encoding","காணமுடிகிறது.","காணமுடிகிறது."
"mNj","Legacy Font Encoding","அதே","அதே"
"rkak;","Legacy Font Encoding","சமயம்","சமயம்"
"Nghypahfg;","Legacy Font Encoding","போலியாகப்","போலியாகப்"
"GFe;j","Legacy Font Encoding","புகுந்த","புகுந்த"
"ehl;by;","Legacy Font Encoding","நாட்டில்","நாட்டில்"
"cs;s","Legacy Font Encoding","உள்ள","உள்ள"
"nghUshjhu","Legacy Font Encoding","பொருளாதார","பொருளாதார"
"trjpfis","Legacy Font Encoding","வசதிகளை","வசதிகளை"
"Kd;dpWj;jp","Legacy Font Encoding","முன்னிறுத்தி","முன்னிறுத்தி"
"goR","en","goR","பழசு"
"KOtijAk;","Legacy Font Encoding","முழுவதையும்","முழுவதையும்"
"kwe;J","Legacy Font Encoding","மறந்து","மறந்து"
"Gjpa","Legacy Font Encoding","புதிய","புதிய"
"jq;fpNjrr;","Legacy Font Encoding","தங்கிதேசச்","தங்கிதேசச்"
"rhjp","Legacy Font Encoding","சாதி","சாதி"
"xd;wpid","Legacy Font Encoding","ஒன்றினை","ஒன்றினை"
"cUthf;Fk;","Legacy Font Encoding","உருவாக்கும்","உருவாக்கும்"
"epiyapy;","Legacy Font Encoding","நிலையில்","நிலையில்"
"Xbj;","Legacy Font Encoding","ஓடித்","ஓடித்"
"jphpaf;$ba","Legacy Font Encoding","திரியக்$டிய","திரியக்$டிய"
"NghypfisAk;","Legacy Font Encoding","போலிகளையும்","போலிகளையும்"
"ghh;f;ff;","Legacy Font Encoding","பார்க்கக்","பார்க்கக்"
"$bajhf","Legacy Font Encoding","$டியதாக","$டியதாக"
">Uf;fpwJ.","Legacy Font Encoding","இருக்கிறது.","இருக்கிறது."
">it","Legacy Font Encoding","இவை","இவை"
"midj;Jk;","Legacy Font Encoding","அனைத்தும்","அனைத்தும்"
"vd;Dila","Legacy Font Encoding","என்னுடைய","என்னுடைய"
"vOj;Jg;","Legacy Font Encoding","எழுத்துப்","எழுத்துப்"
"gw;wpa","Legacy Font Encoding","பற்றிய","பற்றிய"
"ghh;itfis","Legacy Font Encoding","பார்வைகளை","பார்வைகளை"
"khw;Wfpd;wd.","Legacy Font Encoding","மாற்றுகின்றன.","மாற்றுகின்றன."
"jp.Qh:","Legacy Font Encoding","தி.ஞா:","தி.ஞா:"
">d;iwa","Legacy Font Encoding","இன்றைய","இன்றைய"
">sk;","Legacy Font Encoding","இளம்","இளம்"
"vOj;jhsh;fs;","Legacy Font Encoding","எழுத்தாளர்கள்","எழுத்தாளர்கள்"
"cq;fSf;F","Legacy Font Encoding","உங்களுக்கு","உங்களுக்கு"
"ek;gpf;if","Legacy Font Encoding","நம்பிக்கை","நம்பிக்கை"
"jUfpwhh;fshO","Legacy Font Encoding","தருகிறார்களாழு","தருகிறார்களாழு"
"v];.ngh:","Legacy Font Encoding","எஸ்.பொ:","எஸ்.பொ:"
"mz;ikf;","Legacy Font Encoding","அண்மைக்","அண்மைக்"
"fhyj;jpy;","Legacy Font Encoding","காலத்தில்","காலத்தில்"
"fle;j","Legacy Font Encoding","கடந்த","கடந்த"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"Ie;jhW","Legacy Font Encoding","ஐந்தாறு","ஐந்தாறு"
"tU\q;fSf;Fs;","Legacy Font Encoding","வருஷங்களுக்குள்","வருஷங்களுக்குள்"
"Vw;gl;l","Legacy Font Encoding","ஏற்பட்ட","ஏற்பட்ட"
"khw;wq;fspdhy;","Legacy Font Encoding","மாற்றங்களினால்","மாற்றங்களினால்"
"cz;ikiag;","Legacy Font Encoding","உண்மையைப்","உண்மையைப்"
"NgRtjhdhy;","Legacy Font Encoding","பேசுவதானால்","பேசுவதானால்"
"mth;fs;","Legacy Font Encoding","அவர்கள்","அவர்கள்"
"epiwaNt","Legacy Font Encoding","நிறையவே","நிறையவே"
"ek;gpf;if","Legacy Font Encoding","நம்பிக்கை","நம்பிக்கை"
"jUfpwhh;fs;.","Legacy Font Encoding","தருகிறார்கள்.","தருகிறார்கள்."
"xd;W","Legacy Font Encoding","ஒன்று","ஒன்று"
"20k;","Legacy Font Encoding","20ம்","20ம்"
"E}w;whz;by;","Legacy Font Encoding","நூற்றாண்டில்","நூற்றாண்டில்"
"ftpijj;","Legacy Font Encoding","கவிதைத்","கவிதைத்"
"JiwapNy","Legacy Font Encoding","துறையிலே","துறையிலே"
"ghujpahh;","Legacy Font Encoding","பாரதியார்","பாரதியார்"
"Gjpa","Legacy Font Encoding","புதிய","புதிய"
"tPr;rpidg;","Legacy Font Encoding","வீச்சினைப்","வீச்சினைப்"
"ghr;rpdhh;.","Legacy Font Encoding","பாச்சினார்.","பாச்சினார்."
"mNj","Legacy Font Encoding","அதே","அதே"
"Nghd;W","Legacy Font Encoding","போன்று","போன்று"
"GJikg;gpj;jd;","Legacy Font Encoding","புதுமைப்பித்தன்","புதுமைப்பித்தன்"
"GjpJ","Legacy Font Encoding","புதிது","புதிது"
"nra;jhd;.","Legacy Font Encoding","செய்தான்.","செய்தான்."
">e;j","Legacy Font Encoding","இந்த","இந்த"
">uz;L","Legacy Font Encoding","இரண்டு","இரண்டு"
"jkpo;g;","Legacy Font Encoding","தமிழ்ப்","தமிழ்ப்"
"gilg;ghspfSk;","Legacy Font Encoding","படைப்பாளிகளும்","படைப்பாளிகளும்"
"Xustpy;","Legacy Font Encoding","ஓரளவில்","ஓரளவில்"
"20k;","Legacy Font Encoding","20ம்","20ம்"
"jq;fsJ","Legacy Font Encoding","தங்களது","தங்களது"
"Kjw;","Legacy Font Encoding","முதற்","முதற்"
"rpWfijj;","Legacy Font Encoding","சிறுகதைத்","சிறுகதைத்"
"njhFjpf;F","Legacy Font Encoding","தொகுதிக்கு","தொகுதிக்கு"
"'tP'","Legacy Font Encoding","'வீ'","'வீ'"
"vd;w","Legacy Font Encoding","என்ற","என்ற"
"ngaiur;","Legacy Font Encoding","பெயரைச்","பெயரைச்"
"#l;bAs;sPh;fs;.","Legacy Font Encoding","சூட்டியுள்ளீர்கள்.","சூட்டியுள்ளீர்கள்."
"mjidg;","Legacy Font Encoding","அதனைப்","அதனைப்"
"Ghpe;Jnfhs;tjw;F","Legacy Font Encoding","புரிந்துகொள்வதற்கு","புரிந்துகொள்வதற்கு"
"mfuhjpiag;","Legacy Font Encoding","அகராதியைப்","அகராதியைப்"
"Gul;l","Legacy Font Encoding","புரட்ட","புரட்ட"
"Ntz;bapUe;jJ.","Legacy Font Encoding","வேண்டியிருந்தது.","வேண்டியிருந்தது."
"'Njh;'","Legacy Font Encoding","'தேர்'","'தேர்'"
"Nghd;w","Legacy Font Encoding","போன்ற","போன்ற"
"kpfr;","Legacy Font Encoding","மிகச்","மிகச்"
"rpwe;j","Legacy Font Encoding","சிறந்த","சிறந்த"
"rpWfij","Legacy Font Encoding","சிறுகதை","சிறுகதை"
"mj;njhFjpapNy","Legacy Font Encoding","அத்தொகுதியிலே","அத்தொகுதியிலே"
">Uf;ff;","Legacy Font Encoding","இருக்கக்","இருக்கக்"
"$bajhf","Legacy Font Encoding","$டியதாக","$டியதாக"
"'tP'","Legacy Font Encoding","'வீ'","'வீ'"
"vd;w","Legacy Font Encoding","என்ற","என்ற"
"ngaiu","Legacy Font Encoding","பெயரை","பெயரை"
"itj;J","Legacy Font Encoding","வைத்து","வைத்து"
"thrfh;fisr;","Legacy Font Encoding","வாசகர்களைச்","வாசகர்களைச்"
"rpukj;Jf;F","Legacy Font Encoding","சிரமத்துக்கு","சிரமத்துக்கு"
"cs;shf;fpajd;","Legacy Font Encoding","உள்ளாக்கியதன்","உள்ளாக்கியதன்"
"fhuznkd;dO","Legacy Font Encoding","காரணமென்னழு","காரணமென்னழு"
"v];.ngh:-","Legacy Font Encoding","எஸ்.பொ:-","எஸ்.பொ:-"
"fd;dp,","Legacy Font Encoding","கன்னிஇ","கன்னிஇ"
"EFk;G,","Legacy Font Encoding","நுகும்புஇ","நுகும்புஇ"
"mUk;G,","Legacy Font Encoding","அரும்புஇ","அரும்புஇ"
