"inputWord","inputType","output","actualOutput"
"vLj;Jf;","Legacy Font Encoding","எடுத்துக்","எடுத்துக்"
"nfhz;lhs;.","Legacy Font Encoding","கொண்டாள்.","கொண்டாள்."
">d;W","Legacy Font Encoding","இன்று","இன்று"
"mtsJ","Legacy Font Encoding","அவளது","அவளது"
"tuT","en","tuT","வரவு"
"nryTj;","Legacy Font Encoding","செலவுத்","செலவுத்"
"jpl;lj;jpd;","Legacy Font Encoding","திட்டத்தின்","திட்டத்தின்"
"Fiw","Legacy Font Encoding","குறை","குறை"
"epiwg;Gg;","Legacy Font Encoding","நிறைப்புப்","நிறைப்புப்"
"gpNuuiz","Legacy Font Encoding","பிரேரணை","பிரேரணை"
"epiwNtw;wg;glg;","Legacy Font Encoding","நிறைவேற்றப்படப்","நிறைவேற்றப்படப்"
"NghfpwJ.","Legacy Font Encoding","போகிறது.","போகிறது."
"vg;gb...","Legacy Font Encoding","எப்படி...","எப்படி..."
"vg;gb","Legacy Font Encoding","எப்படி","எப்படி"
"KbAk;O","Legacy Font Encoding","முடியும்ழு","முடியும்ழு"
"rk;gsk;","Legacy Font Encoding","சம்பளம்","சம்பளம்"
"jhd;","Legacy Font Encoding","தான்","தான்"
"Kbe;J","Legacy Font Encoding","முடிந்து","முடிந்து"
"tpl;lNj%","Legacy Font Encoding","விட்டதேமூ","விட்டதேமூ"
"gpwF","Legacy Font Encoding","பிறகு","பிறகு"
"vd;djhd;","Legacy Font Encoding","என்னதான்","என்னதான்"
"nra;a","Legacy Font Encoding","செய்ய","செய்ய"
"KbAk;%","Legacy Font Encoding","முடியும்மூ","முடியும்மூ"
"vd;W","Legacy Font Encoding","என்று","என்று"
"ahh;","Legacy Font Encoding","யார்","யார்"
"epidj;jhYk;","Legacy Font Encoding","நினைத்தாலும்","நினைத்தாலும்"
"mts;","Legacy Font Encoding","அவள்","அவள்"
"epidf;ftpy;iy.","Legacy Font Encoding","நினைக்கவில்லை.","நினைக்கவில்லை."
">g;Ngh","Legacy Font Encoding","இப்போ","இப்போ"
"moTk;","Legacy Font Encoding","அழவும்","அழவும்"
">y;iy.","Legacy Font Encoding","இல்லை.","இல்லை."
">unty;yhk;","Legacy Font Encoding","இரவெல்லாம்","இரவெல்லாம்"
"mOjOJ","Legacy Font Encoding","அழுதழுது","அழுதழுது"
"mtsJ","Legacy Font Encoding","அவளது","அவளது"
"fz;zPh;","Legacy Font Encoding","கண்ணீர்","கண்ணீர்"
"nfhQ;rkhtJ","Legacy Font Encoding","கொஞ்சமாவது","கொஞ்சமாவது"
"vQ;rpapUf;ftpy;iy.","Legacy Font Encoding","எஞ்சியிருக்கவில்லை.","எஞ்சியிருக்கவில்லை."
">Wjpahf","Legacy Font Encoding","இறுதியாக","இறுதியாக"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"KbntLj;jpUe;jhs;.","Legacy Font Encoding","முடிவெடுத்திருந்தாள்.","முடிவெடுத்திருந்தாள்."
">g;Ngh","Legacy Font Encoding","இப்போ","இப்போ"
"mjpy;","Legacy Font Encoding","அதில்","அதில்"
"cWjpahfTk;","Legacy Font Encoding","உறுதியாகவும்","உறுதியாகவும்"
">Ue;jhs;.","Legacy Font Encoding","இருந்தாள்.","இருந்தாள்."
"mjdhy;","Legacy Font Encoding","அதனால்","அதனால்"
">d;Wk;","Legacy Font Encoding","இன்றும்","இன்றும்"
"vd;Wk;","Legacy Font Encoding","என்றும்","என்றும்"
"Nghy","Legacy Font Encoding","போல","போல"
"mtshy;","Legacy Font Encoding","அவளால்","அவளால்"
"Gwg;gl","Legacy Font Encoding","புறப்பட","புறப்பட"
"Kbe;jJ.","Legacy Font Encoding","முடிந்தது.","முடிந்தது."
"tPl;bypUe;J","Legacy Font Encoding","வீட்டிலிருந்து","வீட்டிலிருந்து"
"ntspNawpats;","Legacy Font Encoding","வெளியேறியவள்","வெளியேறியவள்"
"ele;J","Legacy Font Encoding","நடந்து","நடந்து"
"nfhz;bUe;jhs;.","Legacy Font Encoding","கொண்டிருந்தாள்.","கொண்டிருந்தாள்."
"ghlrhiyf;Fg;","Legacy Font Encoding","பாடசாலைக்குப்","பாடசாலைக்குப்"
"Nghfpwhs;","Legacy Font Encoding","போகிறாள்","போகிறாள்"
"vd;W","Legacy Font Encoding","என்று","என்று"
"jhd;","Legacy Font Encoding","தான்","தான்"
"vy;NyhUNk","Legacy Font Encoding","எல்லோருமே","எல்லோருமே"
"epidj;jhh;fs;.","Legacy Font Encoding","நினைத்தார்கள்.","நினைத்தார்கள்."
"Mdhy;........","Legacy Font Encoding","ஆனால்........","ஆனால்........"
"mtNsh","Legacy Font Encoding","அவளோ","அவளோ"
"fpuhkpa","Legacy Font Encoding","கிராமிய","கிராமிய"
"tq;fpapd;","Legacy Font Encoding","வங்கியின்","வங்கியின்"
"Kjy;","Legacy Font Encoding","முதல்","முதல்"
">yf;fj;ij","Legacy Font Encoding","இலக்கத்தை","இலக்கத்தை"
"vLj;J","Legacy Font Encoding","எடுத்து","எடுத்து"
"mtsJ","Legacy Font Encoding","அவளது","அவளது"
">Wjp","Legacy Font Encoding","இறுதி","இறுதி"
"eifiaAk;","Legacy Font Encoding","நகையையும்","நகையையும்"
"milkhdk;","Legacy Font Encoding","அடைமானம்","அடைமானம்"
"itg;gjw;fhf","Legacy Font Encoding","வைப்பதற்காக","வைப்பதற்காக"
"mbNky;","Legacy Font Encoding","அடிமேல்","அடிமேல்"
"mb","Legacy Font Encoding","அடி","அடி"
"vLj;J","Legacy Font Encoding","எடுத்து","எடுத்து"
"itj;Jf;","Legacy Font Encoding","வைத்துக்","வைத்துக்"
"nfhz;bUe;jhs;.","Legacy Font Encoding","கொண்டிருந்தாள்.","கொண்டிருந்தாள்."
"Mkhk;?","Legacy Font Encoding","ஆமாம்?","ஆமாம்?"
"milkhdk;","Legacy Font Encoding","அடைமானம்","அடைமானம்"
"itj;jhYk;","Legacy Font Encoding","வைத்தாலும்","வைத்தாலும்"
"jd;","Legacy Font Encoding","தன்","தன்"
"khdj;NjhL","Legacy Font Encoding","மானத்தோடு","மானத்தோடு"
"tho","en","tho","வாழ"
"gof;;fg;gl;lts;","Legacy Font Encoding","பழக்;கப்பட்டவள்","பழக்;கப்பட்டவள்"
"me;j","Legacy Font Encoding","அந்த","அந்த"
"Vio","Romanized Text Encoding","விசா","ஏழை"
"Mrphpia.","Legacy Font Encoding","ஆசிரியை.","ஆசிரியை."
"%d;whtJ","Legacy Font Encoding","மூன்றாவது","மூன்றாவது"
"kdpjd;","Legacy Font Encoding","மனிதன்","மனிதன்"
"-8","Legacy Font Encoding","-8","-8"
"Nk","Legacy Font Encoding","மே","மே"
"-","Legacy Font Encoding","-","-"
"[{iy","Legacy Font Encoding","[{லை","[{லை"
"2000.","Legacy Font Encoding","2000.","2000."
"Mrphpah;:","Legacy Font Encoding","ஆசிரியர்:","ஆசிரியர்:"
"vk;.","Legacy Font Encoding","எம்.","எம்."
"ngs]h;","Legacy Font Encoding","பௌஸர்","பௌஸர்"
"njhlh;G:53,nthf;","Legacy Font Encoding","தொடர்பு:53இவொக்","தொடர்பு:53இவொக்"
"N\hy;","Legacy Font Encoding","ஷோல்","ஷோல்"
"tPjp,","Legacy Font Encoding","வீதிஇ","வீதிஇ"
"nfhOk;G","Legacy Font Encoding","கொழும்பு","கொழும்பு"
"-2.","Legacy Font Encoding","-2.","-2."
">e;j","Legacy Font Encoding","இந்த","இந்த"
">jopy;","Legacy Font Encoding","இதழில்","இதழில்"
">lk;ngw;Ws;s","Legacy Font Encoding","இடம்பெற்றுள்ள","இடம்பெற்றுள்ள"
"vOj;jhsh;","Legacy Font Encoding","எழுத்தாளர்","எழுத்தாளர்"
"nr.","Legacy Font Encoding","செ.","செ."
"Nahfehjdpd;","Legacy Font Encoding","யோகநாதனின்","யோகநாதனின்"
"Neh;fhzy;","Legacy Font Encoding","நேர்காணல்","நேர்காணல்"
"gaDs;s","Legacy Font Encoding","பயனுள்ள","பயனுள்ள"
"jfty;fisj;","Legacy Font Encoding","தகவல்களைத்","தகவல்களைத்"
"jUfpwJ..","Legacy Font Encoding","தருகிறது..","தருகிறது.."
"rpWfij,","Legacy Font Encoding","சிறுகதைஇ","சிறுகதைஇ"
"ftpij,","Legacy Font Encoding","கவிதைஇ","கவிதைஇ"
"nkhop","Legacy Font Encoding","மொழி","மொழி"
"ngah;g;G,","Legacy Font Encoding","பெயர்ப்புஇ","பெயர்ப்புஇ"
"tpthjk;,","Legacy Font Encoding","விவாதம்இ","விவாதம்இ"
"Xtpak;,","Legacy Font Encoding","ஓவியம்இ","ஓவியம்இ"
"ehlfk;","Legacy Font Encoding","நாடகம்","நாடகம்"
"vdg;","Legacy Font Encoding","எனப்","எனப்"
"gd;Kfg;","Legacy Font Encoding","பன்முகப்","பன்முகப்"
"ghh;it","Legacy Font Encoding","பார்வை","பார்வை"
"nfhz;l","Legacy Font Encoding","கொண்ட","கொண்ட"
"rQ;rpifahf","Legacy Font Encoding","சஞ்சிகையாக","சஞ்சிகையாக"
"%d;whtJ","Legacy Font Encoding","மூன்றாவது","மூன்றாவது"
"kdpjd;","Legacy Font Encoding","மனிதன்","மனிதன்"
"rQ;rpif","Legacy Font Encoding","சஞ்சிகை","சஞ்சிகை"
"te;Js;sJ","Legacy Font Encoding","வந்துள்ளது","வந்துள்ளது"
"mr;rhf;Fl;b","Legacy Font Encoding","அச்சாக்குட்டி","அச்சாக்குட்டி"
"vOjpath;","Legacy Font Encoding","எழுதியவர்","எழுதியவர்"
"tPizNte;jd;","Legacy Font Encoding","வீணைவேந்தன்","வீணைவேந்தன்"
"Kjw;gjpg;G","Legacy Font Encoding","முதற்பதிப்பு","முதற்பதிப்பு"
":","Legacy Font Encoding",":",":"
"01-","Legacy Font Encoding","01-","01-"
"03-","Legacy Font Encoding","03-","03-"
"2000.","Legacy Font Encoding","2000.","2000."
"tpiy:","Legacy Font Encoding","விலை:","விலை:"
"&gh","Legacy Font Encoding","ரூபா","ரூபா"
"25","Legacy Font Encoding","25","25"
"/-","Legacy Font Encoding","/-","/-"
"ntspaPL","Legacy Font Encoding","வெளியீடு","வெளியீடு"
":","Legacy Font Encoding",":",":"
"<oj;J","Legacy Font Encoding","ஈழத்து","ஈழத்து"
">yf;fpar;","Legacy Font Encoding","இலக்கியச்","இலக்கியச்"
"Nrhiy","Legacy Font Encoding","சோலை","சோலை"
"21,","Legacy Font Encoding","21இ","21இ"
"xsitahh;","Legacy Font Encoding","ஒளவையார்","ஒளவையார்"
"tPjp,","Legacy Font Encoding","வீதிஇ","வீதிஇ"
"jpUNfhzkiy.","Legacy Font Encoding","திருகோணமலை.","திருகோணமலை."
"rpj;jp","Legacy Font Encoding","சித்தி","சித்தி"
"mkurpq;fk;","Legacy Font Encoding","அமரசிங்கம்","அமரசிங்கம்"
"vDk;","Legacy Font Encoding","எனும்","எனும்"
"rpwe;j","Legacy Font Encoding","சிறந்த","சிறந்த"
"kdpj","Legacy Font Encoding","மனித","மனித"
"Nead;","Legacy Font Encoding","நேயன்","நேயன்"
"rpj;jk;","Legacy Font Encoding","சித்தம்","சித்தம்"
"epiwe;j","Legacy Font Encoding","நிறைந்த","நிறைந்த"
"Mh;tj;jpdhy;","Legacy Font Encoding","ஆர்வத்தினால்","ஆர்வத்தினால்"
"jPe;jkpo;","Legacy Font Encoding","தீந்தமிழ்","தீந்தமிழ்"
"ahj;j","Legacy Font Encoding","யாத்த","யாத்த"
"mr;rhf;Fl;b","Legacy Font Encoding","அச்சாக்குட்டி","அச்சாக்குட்டி"
"Midf;Fl;b","Legacy Font Encoding","ஆனைக்குட்டி","ஆனைக்குட்டி"
